CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,logLogist_3_param_r2,logLogist_3_param
RERF-LC-KJ,1298537,219,219_1298537,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964474541,0.953745946,0.955558688,0.773105257,0.251904705,0.158005157,0.100065936,0.093074618,0.098187079,AT-7519,RERF-LC-KJ,0.035525459,0.0051124609999999,0.9964389924528245,[-0.31004193 -8.01197232  0.10793145]
MM1S,1659818,1058,1058_1659818,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964651862,0.880191197,0.642381708,0.417900148,0.326175002,0.139860139,0.10963271,0.058573594,0.096951381,Pictilisib,MM1S,0.035348138,0.038377787,0.993234647211244,[-0.39863695 -3.1601344   0.0871777 ]
SU-DHL-5,1331036,1024,1024_1331036,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951071484,0.764323195,0.725080561,0.486309227,0.399816196,0.04611076,0.073438798,0.045643064,0.070796711,Lestauritinib,SU-DHL-5,0.048928516,0.025153647,0.9782875770591902,[-0.36003352 -2.6681028   0.03444356]
MHH-PREB-1,908136,303,303_908136,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955758315,0.767073594,0.643466088,0.444947807,0.277845471,0.20621978,0.16548938,0.133427265,0.120756446,PIK-93,MHH-PREB-1,0.044241685,0.0126708189999999,0.9970396114258908,[-0.43181027 -2.90228739  0.1351423 ]
PF-382,909260,344,344_909260,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98838514,0.976043763,0.908934954,0.730686832,0.088607495,0.006808124,0.00423586,0.00516764,0.008295884,THZ-2-49,PF-382,0.01161486,0.0031282439999999,0.9970652888669626,[-3.19982847e-01 -9.63999528e+00  2.50476670e-03]
PCI-4B,1298531,194,194_1298531,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.9907552,0.997674316,0.949670646,0.74204392,0.12228943,0.075060013,0.093277483,0.060635971,0.073032208,Luminespib,PCI-4B,0.0092448,0.012396237,0.9987970622279806,[ -0.32460487 -11.37807511   0.07363785]
CESS,910688,219,219_910688,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986471193,0.91833636,0.638765962,0.398511766,0.259037969,0.0908436,0.125015701,0.075037612,0.028075489,AT-7519,CESS,0.013528807,0.046962123,0.9920985042586608,[-0.40639237 -3.82421828  0.07593076]
BL-70,910707,252,252_910707,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974339176,0.93763074,0.908335772,0.911129812,0.523904436,0.019753891,0.007597502,0.00923765,0.01426615,WZ3105,BL-70,0.025660824,0.0050285,0.9930217053859807,[-2.54011062e-01 -7.63349870e+00 -1.60667283e-04]
KMOE-2,907280,229,229_907280,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966994574,0.950556833,0.95494167,0.826769769,0.853519799,0.566716136,0.350762881,0.149776755,0.165035486,Enzastaurin,KMOE-2,0.033005426,0.0152587309999999,0.9881927634650193,[-0.17001054 -2.64444954  0.1420197 ]
SNU-C2B,909740,274,274_909740,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981724607,0.798584577,0.609512937,0.293872073,0.248926391,0.185326182,0.097926031,0.0808375,0.076962459,Belinostat,SNU-C2B,0.018275393,0.003875041,0.9901276014602586,[-0.45740415 -3.70160098  0.10564457]
SU-DHL-5,1331036,1022,1022_1331036,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.970630075,0.775197444,0.581341226,0.223530606,0.112340757,0.074206962,0.100852201,0.081886153,0.085892872,AZD7762,SU-DHL-5,0.029369925,0.0040067189999999,0.9952738174738829,[-0.48046603 -4.61174516  0.07792702]
NCI-H64,688026,170,170_688026,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958443355,0.942569646,0.952039078,0.022598294,0.008688848,0.00675726,0.007768924,0.004551705,0.002348664,Shikonin,NCI-H64,0.041556645,0.0022030409999999,0.9976937427630609,[-4.19636492e-01 -2.32117289e+01  5.99652010e-03]
SU-DHL-5,1331036,283,283_1331036,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953435142,0.850509819,0.567189175,0.162795159,0.023419834,0.004962406,0.001947154,0.002433992,0.000854125,Omipalisib,SU-DHL-5,0.0465648579999999,0.001579867,0.9986547878974511,[-4.61750578e-01 -5.50306054e+00 -3.14813372e-03]
HAL-01,949153,229,229_949153,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986875693,0.866554967,0.768596126,0.699978436,0.158319272,0.020573215,0.009354905,0.009064276,0.013494304,Enzastaurin,HAL-01,0.013124307,0.004430028,0.9791575718951421,[-0.32740192 -4.61199349 -0.00782079]
FU97,1290806,346,346_1290806,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.998227563,0.975278645,0.964290903,0.87244857,0.442800246,0.291450159,0.181852713,0.139304215,0.118557512,THZ-2-102-1,FU97,0.0017724369999999,0.020746703,0.9917935234277134,[-0.27601999 -5.74831908  0.16076351]
KYSE-30,1298221,1031,1031_1298221,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983953873,0.82682211,0.999119206,0.673578821,0.200746425,0.10256318,0.073539624,0.012098312,0.0085884,Elesclomol,KYSE-30,0.0160461269999999,0.003509912,0.9797070821286654,[-0.31945288 -7.04819668  0.04395769]
BL-70,910707,41,41_910707,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997379412,0.935506681,0.881454795,0.875571975,0.871941453,0.320023603,0.063264867,0.062917856,0.054805653,S-Trityl-L-cysteine,BL-70,0.0026205879999999,0.0081122029999999,0.9818971059860021,[-0.20136106 -6.46151039  0.05269043]
NCI-H647,1240191,245,245_1240191,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951315853,0.970951395,0.968402626,0.962573846,0.945598374,0.906146984,0.748989191,0.067891212,0.021020566,UNC0638,NCI-H647,0.048684147,0.046870646,0.9913856439573475,[-8.72673642e-02 -4.33646999e+00  2.58507957e-03]
RPMI-8226,905964,273,273_905964,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.998183221,0.990258616,0.973731852,0.94454289,0.813395958,0.366495776,0.010822328,0.009613826,0.009870054,CUDC-101,RPMI-8226,0.0018167789999999,0.0002562279999999,0.999066922185761,[-1.95446081e-01 -5.47445717e+00 -1.72270567e-03]
RPMI-8226,905964,11,11_905964,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967121696,0.966687756,0.911249834,0.773685844,0.316874969,0.181254565,0.170820052,0.160470332,0.145638227,Paclitaxel,RPMI-8226,0.032878304,0.0148321049999999,0.9962562617617574,[-0.31042487 -6.8111881   0.15784672]
ACHN,905950,178,178_905950,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967519223,0.843947199,0.869380862,0.9152653,0.9142651,0.58872105,0.273911543,0.228958881,0.197105421,BAY-61-3606,ACHN,0.0324807769999999,0.03185346,0.9542720541148417,[-0.17709596 -4.08891669  0.2010983 ]
HOP-62,905972,163,163_905972,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971178834,0.828858274,0.778519855,0.5744237,0.44746625,0.267742327,0.234937416,0.138068602,0.164772813,JQ1,HOP-62,0.0288211659999999,0.0267042109999999,0.9940108845545355,[-0.34093127 -2.54436889  0.15766736]
C2BBe1,910700,1003,1003_910700,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993093638,0.622560668,0.599762408,0.538097235,0.266815758,0.228832268,0.233308774,0.11333024,0.066434568,Camptothecin,C2BBe1,0.006906362,0.046895672,0.9530982095171435,[-0.42973913 -2.15692314  0.11278919]
ME-1,1330942,268,268_1330942,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953264051,0.963920129,0.808908653,0.636554063,0.404657936,0.277888171,0.148302813,0.087288412,0.04125108,Sepantronium bromide,ME-1,0.046735949,0.0460373319999999,0.9947298314797061,[-0.29784104 -2.85477588  0.07590543]
ALL-SIL,1295740,228,228_1295740,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966627912,0.8560447,0.773441851,0.570258025,0.412298338,0.158888701,0.036930451,0.009652664,0.01073162,AKT inhibitor VIII,ALL-SIL,0.033372088,0.001078956,0.9975422985203838,[-0.30776718 -2.67817523 -0.00342419]
SK-PN-DW,909731,165,165_909731,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98439244,0.948489949,0.812986226,0.700532732,0.599717302,0.318703034,0.069655428,0.022349458,0.008938969,DMOG,SK-PN-DW,0.0156075599999999,0.013410489,0.9941305420276986,[-0.23671927 -2.54787201 -0.00726892]
Set2,1659820,1003,1003_1659820,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971961052,0.9547648,0.918153213,0.940232366,0.817746203,0.560757405,0.11461061,0.061627896,0.072978706,Camptothecin,Set2,0.0280389479999999,0.01135081,0.992169326670909,[-0.1761469  -4.16338679  0.04976429]
HCC-56,1290907,245,245_1290907,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950681329,0.927075076,0.961991122,0.83633393,0.971843967,0.851295315,0.524316436,0.045865636,0.016486916,UNC0638,HCC-56,0.0493186709999999,0.02937872,0.9760881038155254,[-0.10657387 -3.25501596 -0.00740837]
639-V,906798,133,133_906798,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962651497,0.845373851,0.633128755,0.180684755,0.042761683,0.051731061,0.018892414,0.01426805,0.020077762,Doxorubicin,639-V,0.037348503,0.005809712,0.9958129203385208,[-0.45014339 -5.69968184  0.01850477]
BPH-1,924105,170,170_924105,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981353504,0.990736794,0.791976632,0.966319541,0.592981888,0.03427596,0.019676664,0.050337945,0.027969837,Shikonin,BPH-1,0.018646496,0.022368108,0.976474438451222,[ -0.24760151 -10.24955871   0.02632176]
BC-1,910919,172,172_910919,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954789127,0.957434243,0.989100389,0.992461449,0.853326027,0.419476547,0.280938333,0.028762434,0.017575359,Embelin,BC-1,0.045210873,0.011187075,0.9804587604935717,[-0.17754272 -3.73637228  0.04549515]
NEC8,910942,53,53_910942,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971275199,0.972585866,0.939177195,0.979500224,0.966354311,0.984165257,0.430694844,0.122027233,0.119547168,CGP-60474,NEC8,0.0287248009999999,0.002480065,0.9945408818498234,[-0.11644664 -9.37360835  0.12057305]
EoL-1-cell,906856,300,300_906856,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.992510724,0.777676256,0.780556802,0.615733646,0.503268518,0.182874544,0.084376539,0.038185313,0.019853598,CX-5461,EoL-1-cell,0.007489276,0.018331715,0.9847884380706898,[-0.28928038 -2.34570203  0.00789705]
BE-13,906763,140,140_906763,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990499244,0.997866424,0.977482734,0.974696483,0.811305245,0.334284893,0.053509774,0.068852762,0.103144898,Vinorelbine,BE-13,0.0095007559999999,0.034292136,0.9983967126343156,[-0.20489186 -6.35881286  0.07107961]
HH,907056,245,245_907056,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978758185,0.862047748,0.696340834,0.627971486,0.570390516,0.338782517,0.041320089,0.009881386,0.004642713,UNC0638,HH,0.0212418149999999,0.005238673,0.9816068474113476,[-0.25350643 -2.01819112 -0.02913209]
RD-ES,1330996,252,252_1330996,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957980553,0.906827608,0.910396799,0.855889239,0.674132401,0.226229222,0.132496596,0.082480419,0.051895776,WZ3105,RD-ES,0.042019447,0.030584643,0.9878806093207294,[-0.233726   -4.31195897  0.06852295]
RT-112,909704,133,133_909704,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957311781,0.75300929,0.387832564,0.352605312,0.379391728,0.216486709,0.103609996,0.024534002,0.01662578,Doxorubicin,RT-112,0.0426882189999999,0.007908222,0.9469291811551175,[-0.45333987 -2.15850915  0.05267956]
EB2,906846,134,134_906846,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97050837,0.951568472,0.716026017,0.413239552,0.173652298,0.042891635,0.046700913,0.03260863,0.023923065,Etoposide,EB2,0.0294916299999999,0.008685565,0.9986881214154507,[-0.38648631 -4.56530603  0.03188629]
PF-382,909260,305,305_909260,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98655075,0.885046702,0.957926375,0.827320909,0.791853179,0.701230203,0.265273478,0.197188272,0.155730032,TPCA-1,PF-382,0.0134492499999999,0.04145824,0.9695504600392869,[-0.16631091 -2.58909471  0.14087406]
OCI-AML2,910947,9,9_910947,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977707808,0.933341794,0.955529288,0.955857739,0.96740019,0.930157793,0.520337078,0.000860389,-0.002206949,MG-132,OCI-AML2,0.0222921919999999,0.003067338,0.9937712012515889,[-0.10698733 -5.05358083 -0.01217664]
NCI-H146,910899,1149,1149_910899,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980237538,0.983735481,0.973134028,0.938211774,0.864683433,0.397835394,0.150356816,0.140763208,0.125955762,TW 37,NCI-H146,0.0197624619999999,0.014807446,0.9978560868656146,[-0.19951685 -6.34315794  0.13218561]
K4,1298161,172,172_1298161,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990722605,0.932698094,0.969953335,0.901876051,0.936346527,0.731168556,0.270789921,0.036228668,-6.44e-08,Embelin,K4,0.009277395,0.0362287324,0.9927148383224393,[-0.139009   -3.89258301  0.00509839]
OMC-1,949154,274,274_949154,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967669887,0.887585808,0.803854773,0.618676313,0.457751149,0.241671057,0.10857226,0.074959936,0.049373097,Belinostat,OMC-1,0.0323301129999999,0.025586839,0.9990644582829021,[-0.29430942 -2.63909201  0.05362473]
BPH-1,924105,308,308_924105,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968176724,0.8587826,0.940420166,0.905734312,0.694959852,0.577877644,0.300022151,0.041462029,0.026851808,WIKI4,BPH-1,0.031823276,0.0146102209999999,0.9865040311277985,[-0.16059807 -2.23283834  0.00246774]
TE-12,946356,170,170_946356,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950756914,0.907888529,0.921338605,0.906050507,0.826106493,0.04622769,0.043898644,0.040149609,0.052647497,Shikonin,TE-12,0.049243086,0.0124978879999999,0.9859913021393559,[ -0.23200118 -15.62226892   0.04262369]
786-0,905947,274,274_905947,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98054753,0.868382631,0.673783069,0.485346104,0.30172119,0.198403454,0.126561582,0.088551182,0.071709834,Belinostat,786-0,0.01945247,0.016841348,0.9974377593038978,[-0.38144553 -3.03631237  0.09402443]
G-402,907298,180,180_907298,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991076992,0.582753062,0.283992569,0.123267268,0.064954255,0.040682732,0.044737474,0.086436165,0.053903342,Thapsigargin,G-402,0.008923008,0.0325328229999999,0.9940855884476563,[-0.60766905 -5.48096722  0.06139431]
NCI-H1623,687798,165,165_687798,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974707341,0.876719682,0.588549469,0.494407572,0.322275285,0.032805922,0.023225978,0.043164667,0.01806039,DMOG,NCI-H1623,0.0252926589999999,0.0251042769999999,0.9849627718889534,[-0.37263547 -2.9359911   0.01065562]
D-502MG,946373,272,272_946373,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979937796,0.957918022,0.930245401,0.913753485,0.872838669,0.640591966,0.307968892,0.159040027,0.114572183,AR-42,D-502MG,0.020062204,0.044467844,0.9953267494426623,[-0.15822234 -3.17490422  0.11995357]
BCPAP,924104,140,140_924104,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997781206,0.905621787,0.811443461,0.457121176,0.35698448,0.200572456,0.234361147,0.232224766,0.189557256,Vinorelbine,BCPAP,0.002218794,0.0426675099999999,0.9911678973661419,[-0.39541658 -4.74161066  0.2165243 ]
KASUMI-1,907275,1024,1024_907275,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97088918,0.810776575,0.630164274,0.244220296,0.179960847,0.07608471,0.05978617,0.033962557,0.047202497,Lestauritinib,KASUMI-1,0.0291108199999999,0.01323994,0.9939480336022721,[-0.44965447 -4.22997786  0.05328603]
KOPN-8,1330933,300,300_1330933,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983222143,0.891048602,0.818288385,0.765522605,0.577073662,0.416328835,0.317560518,0.003220253,0.004382479,CX-5461,KOPN-8,0.016777857,0.0011622259999999,0.9892945881772109,[-0.19615133 -1.81738287 -0.01727351]
22RV1,924100,302,302_924100,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98034413,0.798534282,0.70108073,0.39782584,0.260451437,0.261773744,0.168782979,0.202195907,0.168153896,PI-103,22RV1,0.01965587,0.034042011,0.9900983548770124,[-0.44360703 -3.78556115  0.18764184]
BC-1,910919,135,135_910919,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958625133,0.781531716,0.346353801,0.125320903,0.070897359,0.063367597,0.061192725,0.06851558,0.071242988,Gemcitabine,BC-1,0.041374867,0.0027274079999999,0.9997495244711526,[-0.54397384 -6.30340877  0.06557592]
LCLC-103H,753586,219,219_753586,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961965252,0.914920013,0.890622612,0.603663126,0.229653986,0.126086822,0.125750087,0.120350664,0.086336051,AT-7519,LCLC-103H,0.0380347479999999,0.034014613,0.9953945208286242,[-0.34205628 -5.69898434  0.1067078 ]
CCRF-CEM,905952,200,200_905952,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977667937,0.687058329,0.424977931,0.097926072,0.037312108,0.108742447,0.029849956,0.036643259,0.030791668,Dacinostat,CCRF-CEM,0.022332063,0.0058515909999999,0.9915442754317498,[-0.54104566 -4.93992785  0.03982557]
EB2,906846,201,201_906846,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963069504,0.856464747,0.975925384,0.805182141,0.575434595,0.493069145,0.189641783,0.160989201,0.163748263,Epothilone B,EB2,0.0369304959999999,0.002759062,0.9750577897055139,[-0.22950946 -2.70099603  0.14409628]
