CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last
EM-2,906855,328,328_906855,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967301375,0.929583513,0.63185821,0.210581836,0.093381549,0.078257053,0.0855513,0.085540385,0.080414404,SNX-2112,EM-2,0.03269862499999998,0.005125981000000002
KS-1,907313,235,235_907313,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957889379,0.894110513,0.798425652,0.520999182,0.02776239,0.001083355,0.001712767,0.004218585,0.005380395,QL-XII-47,KS-1,0.04211062099999996,0.0011618099999999992
VA-ES-BJ,688121,167,167_688121,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97859366,0.967076062,0.836617631,0.811269548,0.77754645,0.651394851,0.746339202,0.011151121,0.019249572,OSU-03012,VA-ES-BJ,0.021406339999999968,0.008098451
SU-DHL-1,909742,37,37_909742,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956418066,0.957062401,0.967659252,0.919526952,0.893415336,0.641943898,0.122772584,0.011750862,0.011378805,Crizotinib,SU-DHL-1,0.04358193399999999,0.0003720570000000003
Hs-633T,1240149,272,272_1240149,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961702612,0.926697575,0.844128422,0.738689426,0.53101493,0.077222549,0.014591831,0.008792028,0.003123973,AR-42,Hs-633T,0.03829738800000004,0.005668055
EM-2,906855,34,34_906855,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989470166,0.890313425,0.675670789,0.602711085,0.463508039,0.284013284,0.134386963,0.114544636,0.11169664,Imatinib,EM-2,0.01052983399999996,0.0028479960000000054
TK,1331045,1003,1003_1331045,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995612166,0.952897133,0.961537984,0.461333348,0.239337761,0.194853725,0.180237507,0.103582676,0.119446712,Camptothecin,TK,0.004387833999999979,0.015864035999999998
TUR,909773,1003,1003_909773,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960916779,0.982453058,0.920417638,0.853696769,0.62824781,0.534150067,0.15243176,0.104048841,0.090144917,Camptothecin,TUR,0.039083220999999946,0.013903923999999998
NCI-H358,908465,272,272_908465,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972328083,0.967018778,0.791413875,0.723982324,0.500470345,0.316427048,0.185212229,0.098556579,0.09156437,AR-42,NCI-H358,0.027671917000000046,0.006992208999999999
LCLC-103H,753586,180,180_753586,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990255327,0.058473926,0.037113062,0.056021943,0.034742439,0.077450138,0.058207406,0.068879421,0.065358554,Thapsigargin,LCLC-103H,0.009744673000000037,0.003520866999999997
KOPN-8,1330933,88,88_1330933,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957016009,0.988798188,0.903536031,0.850375036,0.682856793,0.351908146,0.071650108,0.008810397,0.008130824,Entinostat,KOPN-8,0.042983991000000055,0.0006795729999999993
LAMA-84,907783,38,38_907783,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955773598,0.901604335,0.864126109,0.765654333,0.582047004,0.367969589,0.161649562,0.055991725,0.031942636,Saracatinib,LAMA-84,0.044226402000000054,0.024049088999999996
K-562,905940,272,272_905940,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959281386,0.861405529,0.778578269,0.581537468,0.405951556,0.140585399,0.051839201,0.02750186,0.018048982,AR-42,K-562,0.040718613999999986,0.009452877999999998
8505C,924102,1004,1004_924102,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975900279,0.866230581,0.676324355,0.475322491,0.289210236,0.203946537,0.157169947,0.188308201,0.166371744,Vinblastine,8505C,0.02409972100000002,0.02193645700000002
NCI-H1048,687995,219,219_687995,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955947519,0.967423105,0.92630059,0.971137487,0.690527747,0.29176023,0.064284251,0.012502562,0.013707799,AT-7519,NCI-H1048,0.04405248100000003,0.0012052369999999996
ALL-SIL,1295740,164,164_1295740,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984757266,0.929845519,0.848870776,0.543782596,0.286116939,0.15194192,0.108536429,0.056936809,0.028897619,JQ12,ALL-SIL,0.01524273399999998,0.02803919
L-363,924239,1057,1057_924239,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983161025,0.892215049,0.728922263,0.556846908,0.271046612,0.157221177,0.128552144,0.090519833,0.085192795,Dactolisib,L-363,0.01683897499999998,0.005327037999999992
OCI-AML2,910947,104,104_910947,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987006741,0.965713064,0.982589703,0.955712359,0.969022702,0.885183337,0.002377007,-0.00050008,-0.003759463,Bortezomib,OCI-AML2,0.012993259000000035,0.0032593830000000002
SJSA-1,909717,62,62_909717,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984946192,0.958619954,0.898878047,0.809184514,0.535072864,0.426646119,0.289697858,0.171856837,0.145249466,BMS-536924,SJSA-1,0.015053808000000002,0.02660737100000002
SJSA-1,909717,194,194_909717,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97479834,0.90119684,0.889686896,0.803887897,0.356106326,0.159546976,0.205077698,0.118326699,0.160152995,Luminespib,SJSA-1,0.025201660000000015,0.041826296
UACC-62,905976,136,136_905976,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968148061,0.93655173,0.920728573,0.849338911,0.715022279,0.559973761,0.288417882,0.050668052,0.022723016,Mitomycin-C,UACC-62,0.03185193900000005,0.027945036
ML-2,908141,135,135_908141,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956730652,0.815576747,0.332642359,0.029883215,0.022018196,0.022135779,0.025067197,0.026896271,0.028550603,Gemcitabine,ML-2,0.04326934800000004,0.0016543320000000014
KE-37,907277,257,257_907277,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.970219963,0.963241252,0.934014445,0.788286831,0.359398229,0.170953416,0.157862316,0.164855288,0.123712086,NPK76-II-72-1,KE-37,0.02978003699999998,0.04114320199999999
ECC10,906848,200,200_906848,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.992709821,0.887650126,0.731776723,0.228389048,0.057638492,0.022461367,0.01694362,0.031829672,0.02022757,Dacinostat,ECC10,0.007290178999999952,0.011602102000000003
NCI-H1876,1330972,252,252_1330972,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997198977,0.926619666,0.895345792,0.976871347,0.906356807,0.910369998,0.235376639,0.122634209,0.094953812,WZ3105,NCI-H1876,0.002801022999999958,0.027680396999999995
LAMA-84,907783,104,104_907783,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976511387,0.962948284,0.975201355,0.937210427,0.813538777,0.301592152,0.115307736,0.082314865,0.070926842,Bortezomib,LAMA-84,0.023488613000000047,0.011388022999999997
NCI-H1734,722058,1003,1003_722058,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966626932,0.805788376,0.62881384,0.451066431,0.3283548,0.279969328,0.168104886,0.1624701,0.130903612,Camptothecin,NCI-H1734,0.03337306799999995,0.031566488000000004
HL-60,905938,1004,1004_905938,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955891781,0.807893312,0.748229481,0.711193844,0.34412526,0.138210127,0.140714964,0.149396186,0.195372924,Vinblastine,HL-60,0.04410821899999995,0.04597673800000002
NCI-H1651,910900,133,133_910900,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991728119,0.853352306,0.391592725,0.22960625,0.222388752,0.273825339,0.07611528,0.14611548,0.140015698,Doxorubicin,NCI-H1651,0.008271880999999981,0.006099781999999998
WM35,1299080,273,273_1299080,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962449429,0.932928818,0.768143835,0.640188487,0.407588183,0.171083192,0.100530666,0.05134927,0.018424322,CUDC-101,WM35,0.03755057100000003,0.032924948
CTV-1,753548,273,273_753548,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954408091,0.910803086,0.805457764,0.684926215,0.277540501,0.028923817,0.026376009,0.023484421,0.014800074,CUDC-101,CTV-1,0.045591908999999986,0.008684346999999999
LCLC-103H,753586,331,331_753586,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997432986,0.946287747,0.895036249,0.788175239,0.665760348,0.5746133,0.352404334,0.068286198,0.022020608,QL-X-138,LCLC-103H,0.002567014000000034,0.04626559000000001
GA-10,1303896,11,11_1303896,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989825426,0.914230879,0.687148803,0.459976292,0.035402444,0.028185737,0.027715476,0.020363117,0.02397147,Paclitaxel,GA-10,0.010174573999999992,0.0036083530000000016
Daoy,906833,272,272_906833,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978350409,0.655197512,0.638933242,0.22544135,0.038062598,0.021660043,0.008505975,0.003978957,-0.000501966,AR-42,Daoy,0.021649590999999968,0.0044809229999999995
JHU-022,1240162,346,346_1240162,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957183428,0.883161933,0.527245859,0.314671309,0.248290098,0.17843193,0.166277079,0.162890348,0.180017345,THZ-2-102-1,JHU-022,0.042816572,0.017126997000000005
OCI-LY-19,1330984,104,104_1330984,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967026048,0.956788709,0.996880876,0.930179521,0.679899074,0.008081785,0.011295852,0.012187771,0.010808059,Bortezomib,OCI-LY-19,0.03297395199999997,0.001379712
KU812,907311,151,151_907311,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994260259,0.969405935,0.870241787,0.724427536,0.552592813,0.227245597,0.065358413,0.028332151,0.023584555,QS11,KU812,0.005739740999999965,0.004747596
ST486,910906,83,83_910906,2,1.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958221135,0.856620603,0.784222214,0.708097262,0.549852307,0.453568654,0.32065008,0.226784115,0.195835677,JW-7-52-1,ST486,0.041778865000000054,0.030948437999999995
Caov-3,906825,182,182_906825,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980034996,0.93604138,0.899336531,0.864376114,0.751820016,0.426971771,0.041887336,0.01223308,0.007784996,Obatoclax Mesylate,Caov-3,0.01996500400000001,0.004448084000000001
RD-ES,1330996,219,219_1330996,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951142458,0.943556492,0.901603022,0.724386771,0.343012556,0.100075823,0.095797504,0.086074781,0.095964088,AT-7519,RD-ES,0.04885754200000003,0.009889307
SNU-398,1240217,219,219_1240217,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950283622,0.989738137,0.976134943,0.911188467,0.52078611,0.227813617,0.062622083,0.017574187,0.016595197,AT-7519,SNU-398,0.04971637799999995,0.0009789900000000025
SNU-398,1240217,245,245_1240217,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954433344,0.976413471,0.9441923,0.923207054,0.869317053,0.793903072,0.256933112,0.032165066,0.003482519,UNC0638,SNU-398,0.04556665599999998,0.028682547
MOLM-13,1330947,170,170_1330947,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991761385,0.961184393,0.974476653,0.945190532,0.885949484,0.839590781,0.012517377,0.009945223,0.002915547,Shikonin,MOLM-13,0.008238615000000005,0.0070296759999999995
OVCAR-3,905933,180,180_905933,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977994569,0.461267974,0.235076146,0.156587147,0.068171439,0.130261026,0.132337981,0.08986851,0.087185539,Thapsigargin,OVCAR-3,0.022005430999999964,0.0026829709999999923
EFO-27,906852,274,274_906852,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956282539,0.832708188,0.624537146,0.413441198,0.198385999,0.325370823,0.243878611,0.063907902,0.057246417,Belinostat,EFO-27,0.04371746099999996,0.006661485000000002
RH-1,971773,245,245_971773,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966009384,0.958396224,0.905830746,0.872200422,0.866569855,0.573466875,0.041560008,0.011297327,0.008680303,UNC0638,RH-1,0.033990615999999974,0.002617023999999999
BICR22,1240121,293,293_1240121,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961051345,0.957105215,0.626436415,0.270325852,0.113839744,0.066473645,0.049162438,0.045025899,0.047392893,Amuvatinib,BICR22,0.038948655,0.0023669939999999973
EW-18,949164,219,219_949164,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97308328,0.923728646,0.757651888,0.588427848,0.296318167,0.196619693,0.110207867,0.104997624,0.110651742,AT-7519,EW-18,0.026916720000000005,0.005654118
RERF-LC-MS,910931,268,268_910931,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971214237,0.672904948,0.172188211,0.067002717,0.037331954,0.01784356,0.01308147,0.012596684,0.010361076,Sepantronium bromide,RERF-LC-MS,0.02878576300000002,0.002235608
AGS,906790,157,157_906790,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995960477,0.830757739,0.904185675,0.861364629,0.561606513,0.07747858,0.025648683,0.03388049,0.056638698,JNK-9L,AGS,0.004039522999999989,0.022758208000000002
NCI-H2110,1298351,272,272_1298351,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954092388,0.898438735,0.807163758,0.642675042,0.52070038,0.301596871,0.232233921,0.196560807,0.152681917,AR-42,NCI-H2110,0.04590761200000004,0.043878890000000004
EW-18,949164,167,167_949164,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997812584,0.975209629,0.930198426,0.772346247,0.670348731,0.654948614,0.67913013,0.018210949,0.01026326,OSU-03012,EW-18,0.002187416000000053,0.007947689
COLO-205,905961,180,180_905961,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961263382,0.561641629,0.047466321,0.026823567,0.021778091,0.030605883,0.025937683,0.021412753,0.02241564,Thapsigargin,COLO-205,0.038736617999999945,0.001002887000000001
SF268,905986,346,346_905986,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967428342,0.970522595,0.691629721,0.468123004,0.116185164,0.063550181,0.038374655,0.031560436,0.021895386,THZ-2-102-1,SF268,0.03257165799999995,0.009665049999999998
BICR10,1290724,268,268_1290724,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985044418,0.309011159,0.178105079,0.128572767,0.086662982,0.07318954,0.066453562,0.055990223,0.031578241,Sepantronium bromide,BICR10,0.014955582000000023,0.024411982
TT2609-C02,1240223,165,165_1240223,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.992888932,0.824197492,0.322070599,0.12393285,0.13800997,0.108156709,0.054320459,0.034613848,0.025101364,DMOG,TT2609-C02,0.007111068000000054,0.009512484000000002
KM-H2,909976,170,170_909976,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980369505,0.979556066,0.980440885,0.889744651,0.834664263,0.06410987,0.019763309,0.00276139,0.006377997,Shikonin,KM-H2,0.019630495000000026,0.003616607
RCM-1,909263,170,170_909263,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991785056,0.842267174,0.915943577,0.972331284,0.987756836,0.475295406,0.05120933,0.012215871,0.011840297,Shikonin,RCM-1,0.008214944000000002,0.00037557400000000005
RD-ES,1330996,180,180_1330996,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997401127,0.9736846,0.814420213,0.693529162,0.456675367,0.228109075,0.152079377,0.09463691,0.063998656,Thapsigargin,RD-ES,0.002598872999999946,0.030638254000000004
OS-RC-2,909250,276,276_909250,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984284102,0.976732812,0.938298527,0.859352292,0.707235837,0.619858319,0.365450335,0.062584982,0.07163294,CAY10603,OS-RC-2,0.01571589799999995,0.009047958000000009
RD-ES,1330996,170,170_1330996,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962583849,0.961448466,0.963754168,0.930333127,0.863702983,0.795546184,0.738953997,0.016874351,0.00488004,Shikonin,RD-ES,0.03741615099999995,0.011994310999999999
SU-DHL-8,1331038,87,87_1331038,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995813318,0.949177713,0.878725038,0.384821963,0.165833878,0.153560408,0.13179414,0.155369412,0.160742694,GW843682X,SU-DHL-8,0.004186682000000053,0.005373281999999979
KP-3,1298219,136,136_1298219,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954158773,0.842923414,0.673276589,0.700811969,0.482351994,0.462075727,0.309544401,0.075657037,0.051225603,Mitomycin-C,KP-3,0.04584122700000004,0.024431433999999995
LB373-MEL-D,753581,276,276_753581,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987481552,0.996132127,0.953852031,0.824446147,0.718380265,0.422049201,0.201840762,0.049195274,0.047119461,CAY10603,LB373-MEL-D,0.012518448000000015,0.002075812999999996
